Experiment	bias spectroscopy
Saved Date	01.12.2023 11:58:08
User
Date
X (m)	-117.457E-9
Y (m)	23.0694E-9
Z (m)	-39.6876E-9
Z offset (m)	0E+0
Settling time (s)	25E-3
Integration time (s)	100E-3
Z-Ctrl hold	TRUE
Final Z (m)	N/A
Start time	01.12.2023 11:56:36
Filter type	None
Order
Cutoff frq
Comment01	few layer hBN - defect
Bias>Bias (V)	-3.8E+0
Bias>Calibration (V/V)	1E+0
Bias>Offset (V)	-80E-6
Bias Spectroscopy>Sweep Start (V)	-3.8E+0
Bias Spectroscopy>Sweep End (V)	2E+0
Bias Spectroscopy>Num Pixel	726
Bias Spectroscopy>Z Avg time (s)	500E-3
Bias Spectroscopy>Z offset (m)	0E+0
Bias Spectroscopy>1st Settling time (s)	1E+0
Bias Spectroscopy>Settling time (s)	25E-3
Bias Spectroscopy>Integration time (s)	100E-3
Bias Spectroscopy>End Settling time (s)	100E-3
Bias Spectroscopy>Z control time (s)	200E-3
Bias Spectroscopy>Max Slew rate (V/s)	Inf
Bias Spectroscopy>backward sweep	FALSE
Bias Spectroscopy>Z-controller hold	TRUE
Bias Spectroscopy>Number of sweeps	1
Bias Spectroscopy>Channels	Current (A);Bias (V);Z (m);LI Demod 1 X (A);LI Demod 1 Y (A)
Bias Spectroscopy>Reset Bias	TRUE
Bias Spectroscopy>Record final Z	FALSE
Bias Spectroscopy>Lock-In run	TRUE
Current>Current (A)	-19.9672E-12
Current>Calibration (A/V)	1E-9
Current>Offset (A)	-3.16188E-15
Current>Gain	LN 10^9
Lock-in>Lock-in status	OFF
Lock-in>Modulated signal	Bias (V)
Lock-in>Frequency (Hz)	681E+0
Lock-in>Amplitude	24E-3
Lock-in>Demodulated signal	Current (A)
Lock-in>HP Filter Cutoff D1 (Hz)	9.71405E+0
Lock-in>HP Filter Cutoff D2 (Hz)	9.71405E+0
Lock-in>HP Filter Order D1	OFF
Lock-in>HP Filter Order D2	OFF
Lock-in>Harmonic D1	1
Lock-in>Harmonic D2	2
Lock-in>Reference phase D1 (deg)	-31.0768E+0
Lock-in>Reference phase D2 (deg)	0E+0
Lock-in>LP Filter Cutoff D1 (Hz)	38.8562E+0
Lock-in>LP Filter Cutoff D2 (Hz)	621.699E+0
Lock-in>LP Filter Order D1	4
Lock-in>LP Filter Order D2	4
Lock-in>Sync Filter D1	OFF
Lock-in>Sync Filter D2	ON
NanonisMain>Session Path	K:\Labs205\Labs\THz-STM\raw data\amsp\00 STML_hBN_defects\12_LH017
NanonisMain>SW Version	Generic 5e
NanonisMain>UI Release	13000
NanonisMain>RT Release	13000
NanonisMain>RT Frequency (Hz)	20E+3
NanonisMain>Signals Oversampling	10
NanonisMain>Acquisition Period (s)	20E-3
NanonisMain>Animations Period (s)	20E-3
NanonisMain>Indicators Period (s)	300E-3
NanonisMain>Measurements Period (s)	500E-3
Oscillation Control>differential input	TRUE
Oscillation Control>input 1/10	FALSE
Oscillation Control>Input Calibration (m/V)	73.3E-9
Oscillation Control>Input Range (m)	500E-12
Oscillation Control>Center Frequency (Hz)	29.9368E+3
Oscillation Control>Range (Hz)	76.2939E+0
Oscillation Control>Demod 1 Input	1
Oscillation Control>Demod 2 Input	1
Oscillation Control>Demod 3 Input	1
Oscillation Control>Demod 4 Input	1
Oscillation Control>Demod 1 Frequency	1
Oscillation Control>Demod 2 Frequency	1
Oscillation Control>Demod 3 Frequency	1
Oscillation Control>Demod 4 Frequency	1
Oscillation Control>Demod 1 Reference Phase (deg)	74.31E+0
Oscillation Control>Demod 2 Reference Phase (deg)	44.2121E+0
Oscillation Control>Demod 3 Reference Phase (deg)	44.1993E+0
Oscillation Control>Demod 4 Reference Phase (deg)	44.2044E+0
Oscillation Control>Demod 1 Cut off frq (Hz)	777
Oscillation Control>Demod 2 Cut off frq (Hz)	1.55k
